Platform ID: 11E115B0
=====MatA: 100X100
6666.75	382	6669.75	1966	7355.25	2101.25	2206.5	1704	1879	6931.5	7166.5	7271.75	6920.25	4991	335	1421.5	1505.25	2915.5	3680.25	1516	7327.25	5103.75	4475.5	7468.25	4281	5985.25	8186.25	7940.5	7105.75	6882.75	1201.5	3067	2329.5	1400.5	7976.75	6076.75	5870.25	253	5284	6657.5	6028.5	6702.25	1021	5889	3072.5	5323.25	7499	7288	263.5	6336.25	3677	62	1872.75	3428	1282.75	7528.5	4109.75	1989.5	6180.5	7426	1748.75	263	6317.25	1869.75	4559.5	6605.75	6979.5	2716.5	4414.75	8124.5	7121.5	5299	1865.5	6658.25	3039.5	3005.5	286.5	4598	3259.25	981.25	2661.75	7364.5	1650.5	7701.75	1024.5	6957.5	7323	3650	1819.5	5199.75	4588	5112	3470.5	135	7078.75	1143.75	2190.5	2391.75	5584	4599.25	
7854.5	4974.25	6457	3462.75	6704	6057.5	1112.25	4231.25	164.5	57.25	6130	2735	7390	3786.75	6290.5	413.75	5168.75	198	5590.25	7938.5	4099.5	5786.5	2178.5	6736.5	5297	4892.25	2159.5	6915.75	3768.75	6128.75	2880.25	118.75	3903.75	5132	3308.5	3142.5	226.25	2366	4889.25	7240.5	3540.25	7631	3137.25	4367.25	82.5	7980.75	7087.5	3583.25	5731.25	2727.5	4934.25	4084	4584.25	319.5	3098.25	1909	7678.5	7041	7897.75	4987.25	4783.75	626.25	3334.25	2501	4084.25	655.75	7166	2492.5	6402	7642	4820.25	1771.25	2288	4593.25	7163	2048.5	2469	5956.5	7099	1893	1562.25	3660	7293.5	4704.75	235.75	8152.75	485.25	5072.25	2104.75	1391.25	951.25	1896.25	4054	7862.5	403.75	652.25	2766	2291.5	4223.25	4018.5	
3377.25	7575	4923.75	2393.25	3897.25	3290.25	7793	4492	6839.5	6507.75	6567	4856.5	7127.5	2605.5	7693.5	2194.75	7727.5	5888	1045.5	6347.75	3873.75	1441	218.5	341	3725.5	7063.75	1115	118.5	1743	6705.25	6530.5	6386.75	5394.25	2447.25	6401.25	7548.75	6898.5	1987.5	4085.75	188.5	620.25	253	2918	5859.75	3357	1478	2440.5	1491.75	6102	1103.75	477	4305.75	2939.75	6608.5	1301	7371.5	1079.75	239.5	1486.25	6701.5	2041.5	4675	2841.75	4423	5446.75	7133	7639	7743.5	861.75	1255.25	4570.75	6555.5	7332.75	594	7145.75	6737	3180.75	4495.5	5504.5	3694	2305	7777.75	8045.5	5964	4872.5	2231.25	1081	1621.5	4919.25	3992.25	2910.75	1883.5	3919.25	5667	7767	5497.75	8049	1945.75	4207	1931.75	
7356.5	3967.75	2674.25	4403	4675.75	2756.75	2852	1386.25	2377	1796.25	7559.5	6059.25	6610.75	5328.25	5625.25	2212.5	6282	527.75	5912.5	7037.25	2798	363.5	3967.25	170.25	6866.25	5066.75	4428.25	4948.25	4658.5	6368	5243	5707.5	6225.25	7110.5	1294.25	3469.25	6442.5	175.5	3591	345.25	4147.5	2205.75	559.25	2005.75	8044.75	4148.75	5042.25	581.75	3010.5	7827.5	7045.5	2764.5	1981.5	2371.75	417.5	8132	1412.75	564.5	1803.25	2465	6445.75	5321.5	685.5	2152.5	1118	1782	4608.5	1460.25	5179.5	875.75	3716.75	6216.25	2734.5	470.25	2314.25	5687.5	7153.5	4649.5	7114.5	665.25	6515.75	8189	5201.75	5069.5	4872.25	4858.75	1591.25	8018.75	1896.5	346.5	1958.25	2090	3332.5	6512	2232	7373	3108.25	5960	1691.5	433.75	
4952.5	2899.75	2959.25	5473	7995.5	1832	7338	2842.25	7811	5448.5	1652	2313	2911.75	4358	2383.75	1802	816	874.25	5810.75	6912.25	5503.75	6710.25	47.25	4025	4953	7662	2380.75	4962.75	6118.5	7158.25	7472.75	6800	4963.5	2497.5	6424.25	1229.75	4445	5644.5	3232.75	8136	835	3371.75	224.75	5631.25	2120.75	1384.5	1873	1548.25	7063	6252.75	390	3958.5	460	7874.25	696.25	4632.25	7885	4701.25	7197.75	3348	3302.5	3387.25	5394.5	6744.75	7742.75	2319.25	18.25	5048.25	405	5374.25	3456.5	7819	4947.5	1645.5	3394.5	2789.75	5104.5	6622.25	39.75	862.25	3231	2268	2595	6752	6991.75	2552	1619.25	4625.75	3842.5	8151.75	3549	3018.5	3430.5	3152.75	4754.75	7190.25	2764	3222.5	7790.75	4170.75	
3429	4983	6363	685.25	1238.5	1703.25	715.5	2599	3865	5153.75	2726	649.75	5034	1170	2299.5	6758	3596.75	8146	1810	879.25	4251.5	2167.5	60.25	4720.5	6312.25	880.75	7939.5	3026.25	7405.25	4273.75	1824	2479	3919.5	2544.5	3394.75	6264.5	6894.25	3187.5	3501.75	5932.25	6020.25	748.75	669.5	6169	6938.25	5224.75	2946	3891.25	773.25	3402	1543	2810.75	7482.25	1878.5	2542	1263.75	2797.75	1493.25	2230.5	1687	1412.75	2746.5	536	4111.5	7894.25	6629.25	3657.25	7479	1468.5	3947.75	3867.25	5728	2036.5	7673.25	2272.75	2453.75	6737.25	6714.25	5160	6513	59	2137.75	2371.75	7806.5	7040.5	4238.75	5795.75	2098.5	7545	4024.25	766.25	6766.25	628.25	2315.25	3144.5	5269.5	4219.5	3535	1152.75	7986.75	
611.25	42.5	7493.75	3372.25	6187.5	1537.25	833.25	3466.25	5553.5	4320.5	6751.75	6858	2224	4091.75	7130.5	1220.5	7952.5	4410.25	1807.75	546.75	1676.25	1619.75	1580.25	1634.5	7837.75	4861.75	6052	2411.5	5569	6439.75	7547.25	7605.5	6916.5	2121.5	863.75	507	7403.5	1215	7313.25	2944.25	7837	3125.75	2715.25	5607.75	7270.5	3113.75	3549.25	5526.5	2188	3955.25	4324	6570.25	6505.25	6113.75	3986.75	6781	4579.5	2283.75	2844	443.5	7464.75	6249.5	3018.5	2313.25	1730.5	2658.75	410.75	7222	2038.25	3308	1186.75	7170	4981.5	6419.5	1612.5	3700.25	6240.25	3549.75	5213.75	6590.75	1429	2643.25	7890.25	5811.25	1618.25	7068.5	387.5	6088.25	295.25	1071.75	674.75	4527.5	4660.75	4366.25	1793	632.25	2495.25	528	3369	1095.25	
2061.75	6722.5	4167.75	2201.25	8093	7508	997.25	2330	5791.25	3857.75	2414.5	2823.25	4301.5	6644.5	4237	551.5	6792.75	4541.5	849	4174.25	7755	5923.5	3882.25	3697	7527.25	4496	2992.25	7244.5	5404.25	1003.75	4156.5	921	2292	4476.5	6482	3024.25	7029.5	6097.5	3799.75	2946.25	3621.5	4799.75	3105	5177.5	4567.75	3953.25	6853.75	1521.25	79.5	895	332.75	1816.75	2096.75	3361	5796.5	3626.75	1090	4456.75	7018.5	6607.75	1788	7567.75	2567	1173.25	4971.25	84.25	7827.75	4401	3169.25	101.5	1942	7255.5	4853.25	1250	135.5	4384.25	7509.5	5347	1838.75	3322.25	7911.75	795.25	3273.25	4146	2746.75	2690.25	5123.25	2054.25	2375.25	4370.5	7361.75	3916.25	2688.25	5526	3771	4773.75	3381.25	7555.25	991	5445.25	
1218	2026.5	914	835.75	5648.25	6770	4020	3717	5352.75	3428.25	5242	812.75	6804	3019.75	7192	4260	7882.75	3233.25	5944.75	5165.75	3064.75	6663.25	6984	523.75	6091.25	2968.5	1930	6708.75	6420	2244	4613.75	1431.25	1017.75	6202	3389.75	2289	1400.5	4458	1976.25	2610	1843.75	5390.5	5721.25	5490.5	5270	459	2699.25	7800.5	2627	2520	1335	3019	2264.5	7873.25	1935	2136.5	5118.5	6193.25	4774.25	2220	5833.75	2768	5850	176.75	5738.75	5166.5	1035.25	5897	3120.25	4292	7078.75	4849	4056.25	252.25	5503	4534	2863.75	4690.5	6260.75	185.5	5.25	4480.5	6128	2312	6504.5	6842	5929.25	2428.5	4412.5	3322.5	833.75	3189.75	792.25	5473.75	1325.75	5660	5494.75	6049.75	7276.25	6197.75	
4665.25	2170.25	913	2188.25	6008.25	8007.25	3996.75	1760.5	6563.25	5020.75	2855	3953.5	8179.5	3061	7765.75	1807.25	5163	4716	1192.25	7617.5	3751.25	5261.75	398.5	5371.75	6081.5	819	5330.75	1635	1919.75	5997.5	8147	6177.5	7317.75	4486.25	7305.25	7117.5	5045.75	5897.25	5988.75	1244.5	6194.75	1251.5	3315.5	5033.75	5871.75	6799	7258.25	522	3233.75	4944.75	3998.25	3697.5	6240.5	4741.25	2750.25	4776.25	2951.75	6141.75	667.25	783.5	8167.75	364.25	3249.5	886.25	3399.25	3554.5	2209.5	3711	1843	2140.75	5257	7316	7200.25	3680.75	3372.5	1901	7900.25	6056.75	2799.25	5923	4942.75	5090.75	7325.25	5590.75	1930.25	891.25	4355.25	5861.25	4652.5	123.75	4185.25	3755.5	7953	7287.75	5753.75	2013.75	848.25	2184.5	3819.75	4970.5	
402	3163.5	955.5	8176.75	6061.25	334.5	36	5572.5	7834.75	5788.5	6151	1155.75	5556.25	5019.5	5431	7995.25	582.5	7433.25	7055.75	5148.5	7282.5	4711.5	1246.75	7361.25	4701.25	2154	1437.5	5122.25	6834.5	5490.75	7033.75	3674.25	8052.25	5407.5	5806	477	6684.25	6118.5	7980	6843	2573.25	963.75	1683.5	2390.25	7764	6901.5	2046	1768.75	7095.5	3529.75	1685.25	7608	6171	3194.75	3069.75	4570.75	5166.75	7709	6031.25	6029.5	3184.25	4507	8029.75	5144.25	2684.25	3522.75	5139	5698.75	4015	5475.25	2198.25	858	534	1145	3718.75	1476.75	5296	7018.5	2179.75	6697.5	5119	7510.25	837.75	2082.25	4072.5	5743.5	5768	897.75	3047.25	3946.75	7872.5	809.75	3723.25	763.25	4265.75	2670.25	6475.75	6751.25	6044	4619.75	
423.75	1534.75	8117	3499.5	5270.75	5909.75	7378.75	6905.25	7498.25	3956.5	3930.5	5959.5	6207	3145.25	6099.75	2244.5	2972.75	255.75	6735.75	6208.5	3560.75	1837.25	675.5	2176.75	5125.5	6285.25	2671.75	2086.5	3972.75	6159.25	4603.25	2850	5704	7922.5	3290.5	2233.75	7281.5	4852.5	4969.25	2845.5	6565	6797.25	6676.25	3468.5	665.75	5180.5	8048.75	5641.5	4090	1509.5	4647	1952.75	7061.25	2366.75	8106.25	6716.75	3297.25	2635.5	3265.75	5386.75	7625.5	7404.25	2274.75	6255.75	4306.5	7800.75	7512	5262.75	392.5	2159	2364.5	6491.75	2114	2351.25	2882.75	7490.5	6704.75	1993.75	2639	1882.75	7873.75	2011	7647.75	6700.75	847	4728.75	1862.5	3079.75	1568	6447.75	7345.75	2533.25	443.75	6160.5	5892.25	4575	4488.5	3019.5	896.25	564.25	
6333.25	223.25	2622.5	2525.75	1187.5	4308.25	2680.5	6067.75	4902.75	4747.5	7584.5	5410.25	5814.5	4761.75	588	2414.5	119.75	6325.5	8170.75	4747.5	2500.5	3892	1105.5	4223.75	1533.75	4502	3090.25	4185.5	5548.5	5924.75	5797	5044.5	1010.5	7839.25	5985.25	461.75	1867.25	4086.25	1095	7978.25	3741	6427.5	5015.25	6346.25	5018.25	6876	2365.5	8175.75	7025.5	2767.25	1288.5	882.25	7888	8018.5	4787.25	932.5	561	2711	3262.25	3529.5	6016.25	6590.75	4888	7193.25	4617.5	7432.75	1686.75	1877.75	1467.25	3599.5	2624.5	1775.75	6838	6419.75	7013.25	3260.75	3630.5	7772	390.75	6458.5	2462.5	4255.5	1810	5477.75	2373	1412.75	7145	3869.25	6904	7469	4794.5	1305	3653.75	5587	6699.5	8044.75	7908.75	4214.25	720.75	415.5	
4725.5	7065.5	4855	4942.5	4755.5	2318.25	6460.25	3171.5	7222	979.25	7929.25	473	3424.5	2816.75	2937.25	16.25	2597.25	1733	6404.75	4020.25	500.75	7282.5	3257	4657.75	3647.25	5788	4657.5	4793	4966	1601.75	3073.75	6357	7420.25	4622.5	6652.5	6544.25	7767.75	6309	1614.75	5160.75	4210	6908.25	6759.25	5973.25	5657.5	5068.5	3248.25	7195.5	8050.75	4365.25	2072.5	4915.5	5576.75	5249.25	7787.75	4605.75	2222.5	4179.25	1660	7175.75	1391.5	1220.75	5915.25	5664.75	4561.25	5096.5	8162.75	8191.25	4900.25	4210	4302.25	374.25	6820.75	7312.5	4514.5	2105.25	43.75	7645.25	6696.75	817.75	1071.75	6999.75	3126	6244.75	534.5	2675	132.5	615.25	3029.5	51.25	1885	4707	6114.75	2905.5	3599.5	940	6774.5	3233.75	2620.25	7653.5	
4891.75	4623.25	7149	4790.25	1936.5	2634.5	1917.5	5134.5	5369	5388.75	6229.25	4092.75	4190	1438	3439.5	3858.25	8063.75	7266.25	181.5	600.25	758.5	3189.75	2598.25	7637	6818.25	4698	4048.25	3233.25	7534.25	4275.75	922.5	7052.75	3423.5	6167	8156.75	1874.5	247.25	3812	969.75	2911.75	2787.25	7732.75	167.25	7718.75	6399.5	6362.25	6359	6149.75	5030.75	360.75	432.75	4538.5	5715.25	1108.5	2346.25	5991.75	2704	2848.25	4176	7466.5	7738.25	7577	7055.75	4671	7698	5666.75	2512	8117.25	3482.5	7702.75	4953.5	4022.5	1356.75	5935.75	401	2649.75	4118.5	1798.75	126.5	1289.5	4397.25	2464.5	6952.25	4472.25	2861.75	10	954.5	2341	4493.75	6.5	6272.25	625.75	7516.5	6603	1710	3142.5	3669	6348.75	7160.25	7496.5	
4412.75	5277.25	2046.75	5020.75	5271.25	5847.5	7812.5	4671.5	1188.75	2845.25	7032	6375.5	6069.25	7715.5	6606	891.25	968	208	7721.25	3607	1661.5	5222.25	1619.5	2720.75	6231.25	5316.25	7815	1261.25	5194.5	1455.25	3463.75	630	3231.75	6193.25	6283.5	6812.75	5668.75	3334	4083.5	5250.25	684.25	2327.5	1493.5	1897.5	5089	267.75	8020	2733.75	8036.25	4320.5	456.25	4679.5	3393.25	1178	3259.25	1249.5	2476.25	1790.5	429.25	2173	4884.75	7011.75	2736.5	4775.75	7557.75	6028.75	209.75	6464.5	5207.25	661.25	848.5	4299.75	4911.25	3568	168.75	5465.5	8018	3443.25	620	2809.5	6724.25	885.5	7402	4800.75	5819.25	1531.25	5033.5	350.25	2269.5	4595.5	5042.25	5184	6869.5	4484.75	5284.5	4680.25	7856.5	2665.75	419.25	5393.75	
1681	6495.25	6925	1990.25	7215.5	4000.5	4612	6273.75	171	6004	3784.25	2376.75	3498.25	5321	736	7564.75	205.25	1764.5	6160.75	4417	2669.25	29.75	7464.25	5760.25	2222.75	6316	405.75	1728.75	2018	4482.25	210.25	1178.75	4403.75	3134	3739.25	6939.75	175	3363	1273.25	6060.25	2957.25	3112	1306.75	2949.5	4056	2581	3068.5	4533.25	5721.25	3759.5	3042.5	1715.5	8157.25	1271	2977.25	3719.5	1730.75	6771.25	7350	5756	3548.25	5776.25	2353	3941.25	1441.75	3851.75	2669.25	3446	176	3697.5	2458.5	2722.75	155.25	4521.25	6933.5	6297.5	5135.5	4499.5	5521.5	8004.5	3905.25	7606	5649.25	5344	6063.5	7417.25	4527	3231.75	3123.25	6517	1591.5	2275.5	609.5	3150	2704.75	3579.5	572.5	3746	4084.75	639	
6452	1158	5369.5	6703.5	3446.75	1809.75	7018.5	6255	2706.75	638.5	497	1860.25	4199.5	3410.5	4750.5	4080.25	7526	3486.5	1764	4627.25	7458.25	4427	4940.25	1633.25	5171.5	3701	6596.25	2535.5	4710.5	4315	5540.25	7905	1085.75	2394.5	296.75	28.25	3265.75	1147.75	1483.5	5103.75	164	7440.25	6253	7102.75	2989.75	4062.75	4684.5	3342.5	6531	1376.75	2001.75	4396	2737.75	5775.25	3622.25	6239.5	3860.25	447.5	4253.25	7603	3713.75	5265	1773.25	2118	6350.5	8169	3385.75	1843.25	1566.5	6912.75	3818.75	5382	133	2690.25	1367.25	8125.75	8182.25	4276.75	6973	612.75	4488.25	7098	5642.5	3379.75	4868	5851.75	5623.5	2376.25	7110	5095.75	3565.5	5352.25	7151.75	4509.5	1090	1367.75	2792.75	5163.5	7486.75	2878.5	
3630.75	5307.25	122.25	1691.5	4471.75	7439	6658	1867.5	6434.75	5166.5	2130.5	1820.75	2040	4388.25	6176.25	6772.75	314.75	6346.5	7921.75	1157.25	10.5	7079.25	5511.25	3089	3347	6363	788.5	7616.5	2958.25	6940	6729.75	6407.75	1684.5	5316.75	6444	5274.5	6078.5	4080	3263.25	6001.75	4117.25	6054	2430.5	4960.5	7251.75	3865.75	6565	7736.75	3448.25	7157.5	4679.25	5760.75	7844	6328.5	4156.5	4279.25	333.5	5155	3542.75	6698	2241	4788.5	4716.5	3673.25	7666	5943.75	3250	3053	5275	1887.75	6369	1594.75	2735.75	4469.25	947.25	90.25	2846.25	2068	2858.5	3786	7390.25	6390.75	3626	3236.5	5972	5077	3039.25	357.5	1280.75	1616	1018.5	1086.5	3459.25	495.25	6329.5	6652.75	4073	4397.75	958	6780.75	
1615.25	4247.75	7865.25	6832.5	7124.5	4342.25	4322.75	2100	3544.75	6029.25	579.25	4978.5	398.75	360.25	1484	5466.75	1757	7863.25	6977.25	3493.25	4495.25	2875.75	6642.25	1704	470.75	6341.75	1346.25	7100.5	1307.5	4289.25	7170.25	3891.75	2077.5	466.5	921.75	3292.75	869.25	7811.25	8191	1559.5	6917.75	511.75	6528.75	1148	6827.75	8164.25	351.25	13.25	1792.75	5145	5685	5632.5	3418.75	6080	6447.5	3344.25	2749.5	4146.5	5401	1122.25	4907.75	7436	2097	6652.5	4679.5	6729.75	4564.75	1481.75	3652.25	7029.75	5369.75	5679	1575	5349	4213.25	2864.5	5207.5	6148.25	7701.5	7462.25	3713.5	6068	6540	3073.5	3013.5	6583.25	36.5	1057.25	2617.75	2607	2639.75	5560.25	7355.25	5672	4091.5	3008.25	6671.25	567.5	6332.25	8065.25	
5715	552	2245.5	5540.5	8126.5	1719.5	2994.75	474.25	1971.75	1634.5	3617.25	7695.75	4385	5698.75	1816.5	4658.25	3377.25	6139.25	579.25	6533.5	8013.25	4533.75	3064.5	648.25	4460.75	5423.25	4116.5	5737.75	4535	2773.5	3234.25	1293.5	628	1524.25	2387.75	673.75	5454.25	5873	5323	5059.25	6882.5	153.25	6324	5427.5	8097.25	1407	1452.25	7196.5	7936	4710	2045.5	7142.25	1530	6848.25	1573	3740.5	3553.5	3131.75	6701.75	3298.5	2176.25	3678.25	1752.75	4728.25	1673.25	4916	6550.75	7248.75	4440.5	3595.25	6736.5	7477.25	262	5442	6656	5627.75	1988.5	1058.75	281.75	3658.25	7060	465.5	3781.75	6894.25	5954.25	585	2535.5	3775	7100	1639.5	5369	788.5	2733.75	4107.5	1457.75	5323.75	884.25	3905.75	4480.5	731.75	
